date,accident_num,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 이슬점온도(°C),year,month,day,측정소명,O3,PM10,PM2.5,season,요일,workday
2021-04-18,1.0,10.3,0.0,2.0,50.3,-0.7,2021,4,18,한솔동,1,1,0,spring,일요일,1
2021-04-19,1.0,12.1,0.0,1.5,56.1,1.7,2021,4,19,한솔동,1,1,1,spring,월요일,0
2021-04-20,0.0,14.6,0.0,1.1,49.3,2.2,2021,4,20,한솔동,1,1,1,spring,화요일,0
2021-04-21,0.0,18.5,0.0,0.9,37.8,2.5,2021,4,21,한솔동,1,1,1,spring,수요일,0
2021-04-22,0.0,21.3,0.0,1.6,29.6,1.7,2021,4,22,한솔동,1,1,1,spring,목요일,0
2021-04-23,1.0,18.8,0.0,3.0,26.9,-0.9,2021,4,23,한솔동,1,0,0,spring,금요일,0
2021-04-24,0.0,17.5,0.0,2.0,31.3,-0.2,2021,4,24,한솔동,1,0,0,spring,토요일,1
2021-04-25,0.0,17.2,0.0,1.7,46.5,4.8,2021,4,25,한솔동,1,0,0,spring,일요일,1
2021-04-26,0.0,16.2,0.0,1.7,41.4,2.2,2021,4,26,한솔동,1,0,0,spring,월요일,0
2021-04-27,1.0,15.5,0.0,1.0,56.4,6.0,2021,4,27,한솔동,1,1,1,spring,화요일,0
2021-04-28,0.0,15.7,0.2,1.1,59.4,6.9,2021,4,28,한솔동,1,1,1,spring,수요일,0
2021-04-29,1.0,14.7,2.3,1.6,61.0,6.9,2021,4,29,한솔동,1,1,1,spring,목요일,0
2021-04-30,0.0,12.1,0.7,2.0,66.6,5.7,2021,4,30,한솔동,1,1,0,spring,금요일,0
2021-05-01,0.0,10.0,0.8,1.8,75.1,5.6,2021,5,1,한솔동,1,1,1,spring,토요일,1
2021-05-02,1.0,12.1,4.7,1.8,61.5,3.9,2021,5,2,한솔동,1,0,0,spring,일요일,1
2021-05-03,0.0,13.9,0.0,1.1,55.0,3.2,2021,5,3,한솔동,1,0,0,spring,월요일,0
2021-05-04,0.0,16.4,6.0,1.3,71.0,10.7,2021,5,4,한솔동,1,0,0,spring,화요일,0
2021-05-05,0.0,14.0,0.6,2.0,51.4,2.0,2021,5,5,한솔동,1,1,0,spring,수요일,1
2021-05-06,0.0,15.0,0.0,1.2,44.5,1.3,2021,5,6,한솔동,1,1,0,spring,목요일,0
2021-05-07,1.0,14.3,1.9,1.7,52.9,4.1,2021,5,7,한솔동,1,3,2,spring,금요일,0
2021-05-08,0.0,14.9,0.0,1.8,57.5,5.5,2021,5,8,한솔동,1,3,2,spring,토요일,1
2021-05-09,0.0,15.7,0.0,1.9,48.3,2.8,2021,5,9,한솔동,1,2,0,spring,일요일,1
2021-05-10,1.0,11.5,14.8,1.4,80.9,8.1,2021,5,10,한솔동,0,0,0,spring,월요일,0
2021-05-11,0.0,15.9,1.5,2.8,61.9,7.7,2021,5,11,한솔동,1,0,0,spring,화요일,0
2021-05-12,1.0,19.6,0.0,2.3,41.8,5.9,2021,5,12,한솔동,1,0,0,spring,수요일,0
2021-05-13,2.0,21.2,0.0,1.0,55.8,11.3,2021,5,13,한솔동,1,1,1,spring,목요일,0
2021-05-14,4.0,22.7,0.0,1.2,62.0,14.2,2021,5,14,한솔동,1,1,1,spring,금요일,0
2021-05-15,0.0,21.5,2.0,1.1,84.1,18.5,2021,5,15,한솔동,1,0,1,spring,토요일,1
2021-05-16,0.0,20.8,30.9,1.2,93.6,19.6,2021,5,16,한솔동,1,0,0,spring,일요일,1
2021-05-17,2.0,15.6,4.9,1.1,93.0,14.4,2021,5,17,한솔동,0,0,0,spring,월요일,0
2021-05-18,0.0,18.2,0.0,1.1,75.6,13.2,2021,5,18,한솔동,1,0,0,spring,화요일,0
2021-05-19,0.0,19.8,0.0,1.2,58.3,9.5,2021,5,19,한솔동,1,0,1,spring,수요일,1
2021-05-20,0.0,16.2,15.8,1.3,83.5,13.2,2021,5,20,한솔동,1,0,0,spring,목요일,0
2021-05-21,1.0,14.7,0.5,1.5,87.1,12.5,2021,5,21,한솔동,1,0,0,spring,금요일,0
2021-05-22,0.0,18.0,0.0,1.4,71.3,11.9,2021,5,22,한솔동,1,0,0,spring,토요일,1
2021-05-23,0.0,19.5,0.0,0.8,66.8,12.5,2021,5,23,한솔동,1,0,1,spring,일요일,1
2021-05-24,0.0,19.4,0.0,1.7,53.0,8.2,2021,5,24,한솔동,1,2,1,spring,월요일,0
2021-05-25,0.0,15.5,1.8,1.7,64.1,8.0,2021,5,25,한솔동,1,2,1,spring,화요일,0
2021-05-26,0.0,16.6,0.0,1.0,61.1,8.1,2021,5,26,한솔동,1,1,0,spring,수요일,0
2021-05-27,1.0,16.4,2.7,1.2,73.1,11.2,2021,5,27,한솔동,1,0,0,spring,목요일,0
2021-05-28,0.0,14.4,38.5,1.5,81.9,11.2,2021,5,28,한솔동,1,0,0,spring,금요일,0
2021-05-29,0.0,17.8,0.0,1.5,60.9,9.4,2021,5,29,한솔동,1,0,0,spring,토요일,1
2021-05-30,0.0,19.3,6.6,1.1,68.0,12.4,2021,5,30,한솔동,1,1,1,spring,일요일,1
2021-05-31,1.0,19.1,7.9,0.9,77.4,14.7,2021,5,31,한솔동,1,1,0,spring,월요일,0
2021-06-01,1.0,21.3,0.0,1.1,64.5,13.6,2021,6,1,한솔동,1,1,1,summer,화요일,0
2021-06-02,0.0,23.4,0.0,1.0,56.5,13.5,2021,6,2,한솔동,1,1,1,summer,수요일,0
2021-06-03,0.0,17.8,25.5,0.8,89.0,15.8,2021,6,3,한솔동,0,0,0,summer,목요일,0
2021-06-04,0.0,18.1,0.4,1.4,69.3,11.7,2021,6,4,한솔동,1,0,0,summer,금요일,0
2021-06-05,0.0,20.9,0.0,1.7,65.3,13.9,2021,6,5,한솔동,1,1,1,summer,토요일,1
2021-06-06,0.0,22.2,0.5,1.2,64.0,14.6,2021,6,6,한솔동,1,1,1,summer,일요일,1
2021-06-07,0.0,21.7,0.0,0.8,60.6,12.6,2021,6,7,한솔동,1,1,1,summer,월요일,0
2021-06-08,0.0,23.5,0.0,0.8,63.0,15.4,2021,6,8,한솔동,1,1,1,summer,화요일,0
2021-06-09,0.0,25.7,0.0,0.8,63.0,17.3,2021,6,9,한솔동,1,1,1,summer,수요일,0
2021-06-10,0.0,24.6,1.9,1.4,63.1,16.4,2021,6,10,한솔동,1,1,1,summer,목요일,0
2021-06-11,0.0,22.6,13.7,1.4,78.8,18.4,2021,6,11,한솔동,1,0,0,summer,금요일,0
2021-06-12,2.0,23.8,0.0,1.3,72.4,18.1,2021,6,12,한솔동,1,0,1,summer,토요일,1
2021-06-13,0.0,23.7,0.0,1.3,76.4,18.8,2021,6,13,한솔동,1,1,1,summer,일요일,1
2021-06-14,0.0,23.9,0.0,1.1,78.0,19.5,2021,6,14,한솔동,1,1,1,summer,월요일,0
2021-06-15,0.0,22.2,1.1,2.1,75.5,17.5,2021,6,15,한솔동,1,0,0,summer,화요일,0
2021-06-16,0.0,23.6,0.0,3.0,61.4,15.6,2021,6,16,한솔동,1,0,0,summer,수요일,0
2021-06-17,0.0,21.2,0.0,1.4,74.1,16.2,2021,6,17,한솔동,1,0,0,summer,목요일,0
2021-06-18,0.0,20.6,2.6,0.8,88.8,18.5,2021,6,18,한솔동,1,0,0,summer,금요일,0
2021-06-19,0.0,22.2,0.0,1.1,71.8,16.1,2021,6,19,한솔동,1,0,0,summer,토요일,1
2021-06-20,0.0,23.2,0.0,1.7,65.4,15.5,2021,6,20,한솔동,1,1,1,summer,일요일,1
2021-06-21,1.0,23.7,0.0,1.7,61.0,14.6,2021,6,21,한솔동,1,1,1,summer,월요일,0
2021-06-22,0.0,22.7,0.0,1.1,63.0,14.9,2021,6,22,한솔동,1,0,0,summer,화요일,0
2021-06-23,0.0,20.3,3.6,1.5,83.5,17.3,2021,6,23,한솔동,0,0,0,summer,수요일,0
2021-06-24,3.0,22.0,0.0,1.0,74.8,16.9,2021,6,24,한솔동,0,0,0,summer,목요일,0
2021-06-25,1.0,23.3,4.9,1.1,71.3,17.1,2021,6,25,한솔동,1,0,0,summer,금요일,0
2021-06-26,0.0,22.4,10.5,1.1,78.4,18.0,2021,6,26,한솔동,1,0,0,summer,토요일,1
2021-06-27,0.0,24.4,0.0,1.1,69.1,17.8,2021,6,27,한솔동,1,0,0,summer,일요일,1
2021-06-28,1.0,24.6,0.0,1.5,66.4,17.7,2021,6,28,한솔동,1,0,1,summer,월요일,0
2021-06-29,0.0,23.2,3.1,1.0,80.0,19.2,2021,6,29,한솔동,1,0,0,summer,화요일,0
2021-06-30,1.0,24.1,0.0,0.8,77.5,19.5,2021,6,30,한솔동,1,1,1,summer,수요일,0
2021-07-01,2.0,25.9,0.0,1.1,69.6,19.4,2021,7,1,한솔동,1,1,1,summer,목요일,0
2021-07-02,0.0,26.5,0.0,1.8,58.1,17.1,2021,7,2,한솔동,1,0,0,summer,금요일,0
2021-07-03,0.0,23.0,60.3,2.9,78.6,18.8,2021,7,3,한솔동,1,0,0,summer,토요일,1
2021-07-04,0.0,22.5,7.3,2.1,88.1,20.4,2021,7,4,한솔동,1,0,0,summer,일요일,1
2021-07-05,1.0,22.1,3.2,0.9,84.9,19.2,2021,7,5,한솔동,1,0,0,summer,월요일,0
2021-07-06,0.0,23.4,9.1,0.7,89.5,21.5,2021,7,6,한솔동,0,0,0,summer,화요일,0
2021-07-07,0.0,25.2,27.5,0.8,91.8,23.6,2021,7,7,한솔동,0,0,0,summer,수요일,0
2021-07-08,0.0,25.4,27.1,1.0,80.5,21.6,2021,7,8,한솔동,1,0,0,summer,목요일,0
2021-07-09,0.0,25.1,10.1,0.9,79.6,21.0,2021,7,9,한솔동,1,0,0,summer,금요일,0
2021-07-10,0.0,26.3,0.0,1.1,76.3,21.6,2021,7,10,한솔동,1,0,0,summer,토요일,1
2021-07-11,1.0,25.7,0.3,1.1,80.3,21.9,2021,7,11,한솔동,1,0,0,summer,일요일,1
2021-07-12,2.0,27.3,0.0,0.8,76.9,22.6,2021,7,12,한솔동,1,0,0,summer,월요일,0
2021-07-13,0.0,28.3,0.0,1.0,73.4,22.7,2021,7,13,한솔동,0,0,0,summer,화요일,0
2021-07-14,1.0,28.2,0.0,0.9,73.5,22.7,2021,7,14,한솔동,0,0,0,summer,수요일,0
2021-07-15,6.0,28.4,0.0,0.9,70.6,22.1,2021,7,15,한솔동,0,0,0,summer,목요일,0
2021-07-16,1.0,27.1,0.0,1.4,71.6,21.1,2021,7,16,한솔동,1,0,0,summer,금요일,0
2021-07-17,1.0,26.5,0.0,1.8,72.1,20.6,2021,7,17,한솔동,1,0,0,summer,토요일,1
2021-07-18,0.0,26.2,18.8,1.2,75.3,21.0,2021,7,18,한솔동,0,0,0,summer,일요일,1
2021-07-19,0.0,26.1,3.6,0.9,80.5,22.1,2021,7,19,한솔동,0,0,0,summer,월요일,0
2021-07-20,0.0,26.9,0.0,0.8,81.1,23.1,2021,7,20,한솔동,0,0,0,summer,화요일,0
2021-07-21,1.0,28.9,0.0,1.5,62.3,20.1,2021,7,21,한솔동,0,0,0,summer,수요일,0
2021-07-22,0.0,28.5,0.0,2.1,60.6,19.8,2021,7,22,한솔동,1,0,0,summer,목요일,0
2021-07-23,1.0,29.0,0.0,1.7,62.3,20.5,2021,7,23,한솔동,1,0,0,summer,금요일,0
2021-07-24,0.0,29.4,0.0,1.6,62.5,21.0,2021,7,24,한솔동,1,0,0,summer,토요일,1
2021-07-25,0.0,28.9,0.0,2.1,62.1,20.8,2021,7,25,한솔동,1,0,0,summer,일요일,1
2021-07-26,0.0,29.1,0.0,2.0,59.6,19.9,2021,7,26,한솔동,1,0,0,summer,월요일,0
2021-07-27,0.0,29.3,0.0,1.5,58.6,19.6,2021,7,27,한솔동,1,0,0,summer,화요일,0
2021-07-28,0.0,29.3,0.0,1.2,63.1,21.1,2021,7,28,한솔동,1,0,1,summer,수요일,0
2021-07-29,1.0,28.8,0.0,1.1,68.5,22.0,2021,7,29,한솔동,1,0,1,summer,목요일,0
2021-07-30,0.0,29.2,0.0,1.0,64.5,21.3,2021,7,30,한솔동,1,0,0,summer,금요일,0
2021-07-31,0.0,28.4,13.4,0.9,75.0,23.1,2021,7,31,한솔동,1,0,0,summer,토요일,1
2021-08-01,0.0,26.0,12.0,0.8,85.8,23.2,2021,8,1,한솔동,1,0,0,summer,일요일,1
2021-08-02,1.0,25.4,11.5,0.7,89.6,23.5,2021,8,2,한솔동,0,0,0,summer,월요일,0
2021-08-03,0.0,27.2,2.0,1.0,80.4,23.3,2021,8,3,한솔동,0,0,0,summer,화요일,0
2021-08-04,0.0,28.3,0.0,0.9,72.8,22.6,2021,8,4,한솔동,0,0,0,summer,수요일,0
2021-08-05,1.0,29.0,0.0,1.1,69.0,22.2,2021,8,5,한솔동,1,0,0,summer,목요일,0
2021-08-06,0.0,28.2,0.0,1.4,68.9,21.5,2021,8,6,한솔동,1,0,0,summer,금요일,0
2021-08-07,0.0,27.4,0.0,1.2,67.5,20.4,2021,8,7,한솔동,1,0,0,summer,토요일,1
2021-08-08,0.0,26.2,0.0,1.4,74.6,21.2,2021,8,8,한솔동,0,0,0,summer,일요일,1
2021-08-09,0.0,27.3,0.0,1.2,63.8,19.4,2021,8,9,한솔동,1,0,0,summer,월요일,0
2021-08-10,1.0,26.5,0.0,1.3,73.3,21.1,2021,8,10,한솔동,1,0,0,summer,화요일,0
2021-08-11,0.0,26.6,0.0,1.2,70.4,20.1,2021,8,11,한솔동,1,0,0,summer,수요일,0
2021-08-12,0.0,26.0,0.0,1.3,71.4,20.0,2021,8,12,한솔동,1,0,1,summer,목요일,0
2021-08-13,0.0,25.8,0.0,1.3,72.3,20.2,2021,8,13,한솔동,0,0,0,summer,금요일,0
2021-08-14,0.0,25.3,2.3,1.5,69.4,19.0,2021,8,14,한솔동,0,0,0,summer,토요일,1
2021-08-15,0.0,26.5,0.0,1.7,60.6,17.9,2021,8,15,한솔동,0,0,0,summer,일요일,1
2021-08-16,0.0,26.0,0.0,2.4,58.9,17.0,2021,8,16,한솔동,0,0,0,summer,월요일,1
2021-08-17,1.0,24.9,0.0,2.2,61.5,16.7,2021,8,17,한솔동,1,0,0,summer,화요일,0
2021-08-18,0.0,24.0,0.0,1.6,68.4,17.3,2021,8,18,한솔동,1,0,0,summer,수요일,0
2021-08-19,0.0,24.2,0.0,1.4,70.4,17.9,2021,8,19,한솔동,1,0,0,summer,목요일,0
2021-08-20,0.0,25.2,0.0,1.2,68.9,18.6,2021,8,20,한솔동,1,0,0,summer,금요일,0
2021-08-21,0.0,23.9,34.0,1.7,82.5,20.6,2021,8,21,한솔동,1,0,0,summer,토요일,1
2021-08-22,1.0,24.7,0.0,0.9,78.9,20.5,2021,8,22,한솔동,1,0,0,summer,일요일,1
2021-08-23,1.0,21.9,61.9,1.2,93.5,20.7,2021,8,23,한솔동,0,0,0,summer,월요일,0
2021-08-24,0.0,23.9,25.1,1.6,88.1,21.7,2021,8,24,한솔동,1,0,0,summer,화요일,0
2021-08-25,0.0,22.6,39.3,0.6,94.4,21.6,2021,8,25,한솔동,0,0,0,summer,수요일,0
2021-08-26,0.0,24.7,0.0,0.7,83.5,21.6,2021,8,26,한솔동,1,0,0,summer,목요일,0
2021-08-27,0.0,21.4,12.9,1.1,91.6,19.9,2021,8,27,한솔동,0,0,0,summer,금요일,0
2021-08-28,0.0,22.0,0.0,0.8,85.8,19.4,2021,8,28,한솔동,1,0,0,summer,토요일,1
2021-08-29,0.0,21.7,23.3,1.1,82.3,18.3,2021,8,29,한솔동,1,0,0,summer,일요일,1
2021-08-30,0.0,22.2,0.4,0.6,87.8,20.0,2021,8,30,한솔동,0,1,1,summer,월요일,0
2021-08-31,1.0,22.6,7.4,1.0,83.1,19.3,2021,8,31,한솔동,0,0,0,summer,화요일,0
2021-09-01,0.0,23.1,63.6,1.4,89.8,21.3,2021,9,1,한솔동,0,0,0,fall,수요일,0
2021-09-02,0.0,22.9,0.0,1.8,74.1,17.8,2021,9,2,한솔동,1,0,0,fall,목요일,0
2021-09-03,0.0,23.2,0.0,1.8,65.8,16.1,2021,9,3,한솔동,1,0,0,fall,금요일,0
2021-09-04,0.0,22.8,0.0,1.5,64.1,15.4,2021,9,4,한솔동,0,0,0,fall,토요일,1
2021-09-05,0.0,21.7,0.4,1.6,71.6,16.2,2021,9,5,한솔동,0,0,0,fall,일요일,1
2021-09-06,0.0,20.5,42.5,2.3,82.3,17.2,2021,9,6,한솔동,0,0,0,fall,월요일,0
2021-09-07,0.0,20.6,6.7,1.3,91.1,19.0,2021,9,7,한솔동,1,0,0,fall,화요일,0
2021-09-08,0.0,21.8,0.0,1.0,77.8,17.4,2021,9,8,한솔동,1,0,0,fall,수요일,0
2021-09-09,0.0,21.6,0.0,0.7,81.8,17.9,2021,9,9,한솔동,0,0,0,fall,목요일,0
2021-09-10,0.0,22.5,0.0,0.8,83.3,19.2,2021,9,10,한솔동,0,0,0,fall,금요일,0
2021-09-11,0.0,22.9,0.0,0.9,81.0,19.0,2021,9,11,한솔동,1,0,0,fall,토요일,1
2021-09-12,0.0,22.8,0.0,0.8,84.1,19.7,2021,9,12,한솔동,1,0,1,fall,일요일,1
2021-09-13,0.0,23.7,0.0,2.5,68.4,17.3,2021,9,13,한솔동,1,0,0,fall,월요일,0
2021-09-14,0.0,22.4,0.0,2.5,63.9,15.1,2021,9,14,한솔동,1,0,0,fall,화요일,0
2021-09-15,1.0,22.9,0.0,3.0,58.1,13.8,2021,9,15,한솔동,1,0,0,fall,수요일,0
2021-09-16,0.0,22.3,0.0,2.5,64.0,15.0,2021,9,16,한솔동,1,0,0,fall,목요일,0
2021-09-17,0.0,19.9,7.6,1.8,87.1,17.6,2021,9,17,한솔동,0,0,0,fall,금요일,0
2021-09-18,0.0,21.8,0.0,1.0,71.4,15.9,2021,9,18,한솔동,0,0,0,fall,토요일,1
2021-09-19,0.0,22.3,0.0,1.1,70.1,16.0,2021,9,19,한솔동,0,0,0,fall,일요일,1
2021-09-20,0.0,23.0,0.0,2.0,67.8,16.4,2021,9,20,한솔동,1,0,0,fall,월요일,1
2021-09-21,0.0,22.1,46.3,1.3,82.4,18.8,2021,9,21,한솔동,1,0,0,fall,화요일,1
2021-09-22,0.0,21.4,5.0,1.8,73.3,15.9,2021,9,22,한솔동,1,0,0,fall,수요일,1
2021-09-23,0.0,19.9,0.0,1.5,71.0,13.9,2021,9,23,한솔동,1,0,0,fall,목요일,0
2021-09-24,1.0,20.6,0.0,1.4,70.1,14.4,2021,9,24,한솔동,1,0,0,fall,금요일,0
2021-09-25,0.0,20.8,0.0,1.7,72.4,15.5,2021,9,25,한솔동,0,0,0,fall,토요일,1
2021-09-26,1.0,21.0,0.0,1.7,65.9,14.2,2021,9,26,한솔동,0,0,0,fall,일요일,1
2021-09-27,1.0,21.6,0.0,1.7,64.9,14.5,2021,9,27,한솔동,1,0,0,fall,월요일,0
2021-09-28,1.0,21.1,1.3,1.4,78.5,17.0,2021,9,28,한솔동,0,0,0,fall,화요일,0
2021-09-29,0.0,21.0,11.2,0.8,94.8,20.1,2021,9,29,한솔동,0,0,0,fall,수요일,0
2021-09-30,0.0,21.0,0.0,1.2,78.8,16.6,2021,9,30,한솔동,1,0,0,fall,목요일,0
2021-10-01,0.0,20.6,0.0,1.0,79.4,16.5,2021,10,1,한솔동,1,0,1,fall,금요일,0
2021-10-02,1.0,20.3,3.0,1.0,79.6,16.3,2021,10,2,한솔동,1,0,0,fall,토요일,1
2021-10-03,0.0,21.6,0.0,0.7,73.0,15.8,2021,10,3,한솔동,0,0,0,fall,일요일,1
2021-10-04,0.0,22.5,0.0,1.0,74.0,17.4,2021,10,4,한솔동,0,1,1,fall,월요일,1
2021-10-05,0.0,22.9,0.0,1.0,76.0,18.0,2021,10,5,한솔동,0,0,0,fall,화요일,0
2021-10-06,0.0,22.0,0.0,1.3,78.1,17.6,2021,10,6,한솔동,0,0,0,fall,수요일,0
2021-10-07,0.0,19.6,4.0,0.8,91.6,18.1,2021,10,7,한솔동,0,0,0,fall,목요일,0
2021-10-08,1.0,19.9,0.0,0.9,90.9,18.2,2021,10,8,한솔동,0,0,0,fall,금요일,0
2021-10-09,0.0,22.5,0.0,0.7,83.0,19.1,2021,10,9,한솔동,0,0,0,fall,토요일,1
2021-10-10,0.0,22.0,0.5,1.3,80.8,18.1,2021,10,10,한솔동,0,0,0,fall,일요일,1
2021-10-11,0.0,15.3,13.4,1.5,81.5,12.0,2021,10,11,한솔동,1,0,0,fall,월요일,1
2021-10-12,0.0,16.5,0.0,2.5,76.4,12.2,2021,10,12,한솔동,1,0,0,fall,화요일,0
2021-10-13,0.0,19.4,0.0,1.9,69.8,13.5,2021,10,13,한솔동,0,0,0,fall,수요일,0
2021-10-14,0.0,19.3,0.0,1.0,74.3,14.1,2021,10,14,한솔동,0,0,0,fall,목요일,0
2021-10-15,0.0,18.0,4.7,0.8,87.0,15.6,2021,10,15,한솔동,0,0,0,fall,금요일,0
2021-10-16,1.0,11.4,5.3,2.8,55.3,2.1,2021,10,16,한솔동,1,0,0,fall,토요일,1
2021-10-17,0.0,5.6,0.0,2.1,45.8,-6.0,2021,10,17,한솔동,1,0,0,fall,일요일,1
2021-10-18,0.0,8.6,0.0,0.7,66.6,2.1,2021,10,18,한솔동,0,0,0,fall,월요일,0
2021-10-19,0.0,9.9,5.5,1.4,78.5,5.9,2021,10,19,한솔동,0,0,0,fall,화요일,0
2021-10-20,0.0,8.4,0.0,0.6,72.1,2.9,2021,10,20,한솔동,0,0,0,fall,수요일,0
2021-10-21,2.0,8.8,0.0,0.8,76.5,4.1,2021,10,21,한솔동,0,1,1,fall,목요일,0
2021-10-22,0.0,9.1,0.0,1.2,70.8,3.1,2021,10,22,한솔동,0,1,1,fall,금요일,0
2021-10-23,0.0,10.1,0.0,0.7,69.6,3.6,2021,10,23,한솔동,0,0,1,fall,토요일,1
2021-10-24,1.0,10.1,0.0,0.6,74.6,5.0,2021,10,24,한솔동,0,0,1,fall,일요일,1
2021-10-25,0.0,10.2,0.0,0.8,73.1,4.6,2021,10,25,한솔동,0,1,1,fall,월요일,0
2021-10-26,0.0,10.9,0.0,0.6,79.0,7.0,2021,10,26,한솔동,0,1,1,fall,화요일,0
2021-10-27,1.0,12.1,0.0,1.3,67.1,4.8,2021,10,27,한솔동,0,1,1,fall,수요일,0
2021-10-28,1.0,10.9,0.0,0.6,65.3,3.5,2021,10,28,한솔동,0,0,1,fall,목요일,0
2021-10-29,0.0,13.2,0.0,0.9,60.9,4.9,2021,10,29,한솔동,0,0,0,fall,금요일,0
2021-10-30,1.0,12.0,0.0,0.4,74.3,7.3,2021,10,30,한솔동,0,0,0,fall,토요일,1
2021-10-31,0.0,12.3,0.0,0.6,81.0,8.7,2021,10,31,한솔동,0,0,1,fall,일요일,1
2021-11-01,0.0,12.5,0.0,0.9,75.1,7.7,2021,11,1,한솔동,0,0,1,fall,월요일,0
2021-11-02,0.0,10.9,0.0,1.1,72.9,5.6,2021,11,2,한솔동,0,1,1,fall,화요일,0
2021-11-03,0.0,10.5,0.0,0.7,72.5,4.8,2021,11,3,한솔동,0,1,1,fall,수요일,0
2021-11-04,2.0,12.4,0.1,0.9,78.3,8.2,2021,11,4,한솔동,0,1,1,fall,목요일,0
2021-11-05,0.0,11.7,0.0,0.6,80.6,7.9,2021,11,5,한솔동,0,1,1,fall,금요일,0
2021-11-06,0.0,13.3,0.0,0.9,63.4,5.6,2021,11,6,한솔동,0,1,1,fall,토요일,1
2021-11-07,1.0,15.0,0.0,1.7,59.9,6.7,2021,11,7,한솔동,0,0,0,fall,일요일,1
2021-11-08,0.0,9.6,21.4,1.6,76.0,5.4,2021,11,8,한솔동,1,0,0,fall,월요일,0
2021-11-09,0.0,6.8,3.6,1.7,76.8,2.8,2021,11,9,한솔동,1,0,0,fall,화요일,0
2021-11-10,1.0,5.2,3.2,1.0,86.4,3.0,2021,11,10,한솔동,0,0,0,fall,수요일,0
2021-11-11,0.0,6.0,0.2,1.4,71.1,0.9,2021,11,11,한솔동,0,0,0,fall,목요일,0
2021-11-12,0.0,5.1,0.0,1.2,73.6,0.5,2021,11,12,한솔동,0,0,0,fall,금요일,0
2021-11-13,1.0,6.6,0.0,0.6,75.1,2.1,2021,11,13,한솔동,0,0,0,fall,토요일,1
2021-11-14,0.0,10.1,0.0,1.0,68.5,3.7,2021,11,14,한솔동,0,1,1,fall,일요일,1
2021-11-15,0.0,9.3,0.0,0.6,76.0,4.6,2021,11,15,한솔동,0,1,1,fall,월요일,0
2021-11-16,0.0,7.9,0.0,0.8,64.1,0.1,2021,11,16,한솔동,0,1,1,fall,화요일,0
2021-11-17,3.0,7.6,0.0,0.8,61.5,-0.2,2021,11,17,한솔동,0,1,0,fall,수요일,0
2021-11-18,0.0,9.7,0.0,0.9,75.3,5.3,2021,11,18,한솔동,0,1,1,fall,목요일,0
2021-11-19,3.0,11.7,0.0,0.8,82.4,8.5,2021,11,19,한솔동,0,1,1,fall,금요일,0
2021-11-20,0.0,10.9,0.0,0.6,80.4,7.3,2021,11,20,한솔동,0,2,2,fall,토요일,1
2021-11-21,0.0,10.2,0.0,0.7,79.3,6.5,2021,11,21,한솔동,0,2,2,fall,일요일,1
2021-11-22,0.0,4.3,3.5,2.3,74.0,0.0,2021,11,22,한솔동,1,1,0,fall,월요일,0
2021-11-23,0.0,1.2,0.3,1.5,73.6,-3.1,2021,11,23,한솔동,0,0,0,fall,화요일,0
2021-11-24,1.0,5.1,0.0,1.4,63.1,-2.1,2021,11,24,한솔동,0,0,0,fall,수요일,0
2021-11-25,0.0,7.3,0.0,1.6,63.6,0.2,2021,11,25,한솔동,0,1,1,fall,목요일,0
2021-11-26,2.0,4.6,0.0,1.0,60.1,-3.3,2021,11,26,한솔동,0,1,1,fall,금요일,0
2021-11-27,2.0,3.5,0.0,0.5,54.5,-6.0,2021,11,27,한솔동,0,1,1,fall,토요일,1
2021-11-28,1.0,4.7,0.0,0.5,55.1,-4.5,2021,11,28,한솔동,0,1,1,fall,일요일,1
2021-11-29,0.0,6.0,0.0,0.5,68.8,0.4,2021,11,29,한솔동,0,1,1,fall,월요일,0
2021-11-30,0.0,6.0,28.6,1.9,77.1,2.1,2021,11,30,한솔동,0,0,0,fall,화요일,0
2021-12-01,1.0,0.4,0.1,3.3,52.0,-8.3,2021,12,1,한솔동,0,0,0,winter,수요일,0
2021-12-02,1.0,2.0,0.7,1.0,64.3,-4.3,2021,12,2,한솔동,0,0,0,winter,목요일,0
2021-12-03,0.0,3.6,1.8,2.0,62.9,-3.4,2021,12,3,한솔동,0,0,0,winter,금요일,0
2021-12-04,2.0,-0.3,0.0,0.7,70.9,-5.2,2021,12,4,한솔동,0,0,0,winter,토요일,1
2021-12-05,0.0,1.7,0.0,0.5,74.6,-3.0,2021,12,5,한솔동,0,1,1,winter,일요일,1
2021-12-06,0.0,4.4,0.0,0.5,67.3,-1.5,2021,12,6,한솔동,0,1,1,winter,월요일,0
2021-12-07,0.0,5.5,0.0,0.6,68.8,-0.3,2021,12,7,한솔동,0,1,2,winter,화요일,0
2021-12-08,0.0,5.5,0.0,0.5,72.9,0.4,2021,12,8,한솔동,0,1,1,winter,수요일,0
2021-12-09,0.0,5.5,0.0,0.4,75.9,1.3,2021,12,9,한솔동,0,1,1,winter,목요일,0
2021-12-10,0.0,6.4,1.5,0.4,88.1,4.5,2021,12,10,한솔동,0,1,1,winter,금요일,0
2021-12-11,0.0,6.5,0.0,0.7,84.1,3.8,2021,12,11,한솔동,0,1,1,winter,토요일,1
2021-12-12,0.0,3.1,0.0,2.0,61.9,-4.0,2021,12,12,한솔동,0,1,1,winter,일요일,1
