RECV_CPLT_DM,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,RECV_year,RECV_month,RECV_day,RECV_hour
2022-10-13 13:57:17,세종특별자치시 세종시 반곡동 (행정:반곡동 ) 771-68,127.302853,36.490589,22,10,13,13
2022-10-16 15:56:33,세종특별자치시 세종시 세종동 (행정:새롬동 ) 114-480,127.28716,36.496366,22,10,16,15
2022-10-08 13:33:58,세종특별자치시 세종시 고운동 (고운동 ) 1705-1,127.23926172,36.50740886,22,10,08,13
2022-08-12 16:40:38,세종특별자치시 세종시 조치원읍 서창리(조치원읍 ) 53-14,127.2932142,36.611504,22,08,12,16
2022-07-29 15:03:58,세종특별자치시 세종시 조치원읍 신흥리(조치원읍 ) 286-6,127.290773,36.59636,22,07,29,15
2022-07-29 06:57:00,세종특별자치시 세종시 다정동 (다정동 ) 산30-2,127.2399895,36.49684505,22,07,29,06
2022-10-08 16:17:35,세종특별자치시 세종시 대평동(대평동) 584-4,127.2688386,36.46847154,22,10,08,16
2022-10-13 10:01:30,세종특별자치시 세종시 조치원읍 침산리(조치원읍 ) 168-5,127.29634576,36.59686423,22,10,13,10
2022-08-12 17:25:33,세종특별자치시 세종시 조치원읍 신흥리(행정:조치원읍 ) 267,127.28906,36.59549,22,08,12,17
2022-10-11 12:35:20,세종특별자치시 세종시 나성동 (새롬동 ) 723,127.2626799,36.4791369,22,10,11,12
2022-10-11 12:54:06,세종특별자치시 세종시 고운동 (고운동 ) 1370,127.2344444,36.5191667,22,10,11,12
2022-07-29 11:58:02,세종특별자치시 세종시 어진동 (도담동 ) 560,127.26336765,36.50495572,22,07,29,11
2022-10-11 12:59:42,세종특별자치시 세종시 고운동 (고운동 ) 1370,127.2344444,36.5191667,22,10,11,12
2022-10-11 18:28:19,세종특별자치시 세종시 연기면 세종리(연기면 ) 551-91,127.264144,36.478096,22,10,11,18
2022-10-11 09:10:53,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 4-15,127.299538,36.60141308,22,10,11,09
2022-10-11 18:30:20,세종특별자치시 세종시 연기면 세종리(연기면 ) 551-91,127.264144,36.478096,22,10,11,18
2022-10-11 08:36:21,세종특별자치시 세종시 어진동 (도담동 ) 709,127.25816278,36.49838883,22,10,11,08
2022-07-29 08:47:41,세종특별자치시 세종시 조치원읍 죽림리(조치원읍 ) 106-3,127.29363507,36.59173742,22,07,29,08
2022-08-12 12:52:03,세종특별자치시 세종시 금남면 용포리(금남면 ) 203-6,127.2806293,36.4678019,22,08,12,12
2022-08-05 14:23:24,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 12-11,127.2978759,36.6005015,22,08,05,14
2022-08-12 02:32:43,세종특별자치시 세종시 합강동 (반곡동 ) 10-32,127.323689,36.529659,22,08,12,02
2022-08-12 09:37:11,세종특별자치시 세종시 대평동 (대평동 ) 267-47,127.2774696,36.4684939,22,08,12,09
2022-10-11 09:36:48,세종특별자치시 세종시 반곡동 (반곡동 ) 62-4,127.31751,36.498696,22,10,11,09
2022-10-11 10:11:04,세종특별자치시 세종시 도담동 (행정:도담동 ) 407-3,127.25736888,36.51854279,22,10,11,10
2022-07-01 20:36:50,세종특별자치시 세종시 집현동 (반곡동 ) 883-147,127.320535,36.485735,22,07,01,20
2022-06-30 11:42:08,세종특별자치시 세종시 아름동 (행정:아름동 ) 1356,127.24935,36.509072,22,06,30,11
2022-07-05 17:42:33,세종특별자치시 세종시 금남면 발산리(금남면 ) 400-15,127.281654,36.457261,22,07,05,17
2022-07-07 12:01:17,세종특별자치시 세종시 아름동 (아름동 ) 806,127.24790119,36.52433253,22,07,07,12
2022-06-29 06:49:32,세종특별자치시 세종시 장군면 봉안리(장군면 ) 540-4,127.217699,36.496899,22,06,29,06
2022-06-29 17:46:43,세종특별자치시 세종시 다정동 (다정동 ) 918,127.24822283,36.4959383,22,06,29,17
2022-06-29 12:38:32,세종특별자치시 세종시 전동면 청람리(전동면 ) 505,127.23273039,36.66823268,22,06,29,12
2022-06-29 12:41:04,세종특별자치시 세종시 전동면 미곡리(전동면 ) 116-6,127.22475276,36.67137254,22,06,29,12
2022-06-29 07:18:45,세종특별자치시 세종시 장군면 금암리(장군면 ) 612,127.218118,36.437809,22,06,29,07
2022-06-29 07:25:25,세종특별자치시 세종시 장군면 금암리(장군면 ) 444-1,127.21028674,36.43603942,22,06,29,07
2022-06-29 12:29:24,세종특별자치시 세종시 연기면 누리리(연기면 ) 산1-2,127.284712,36.534213,22,06,29,12
2022-06-29 14:15:32,세종특별자치시 세종시 어진동 (행정:도담동 ) 556,127.265356,36.504948,22,06,29,14
2022-06-29 17:27:45,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍 ) 10-4,127.29791302,36.60437062,22,06,29,17
2022-06-29 13:50:05,세종특별자치시 세종시 아름동 (아름동 ) 1308,127.24202576,36.51354339,22,06,29,13
2022-07-07 06:48:27,세종특별자치시 세종시 장군면 봉안리(장군면 ) 366-1,127.22204279,36.49881331,22,07,07,06
2022-06-29 18:39:03,세종특별자치시 세종시 조치원읍 죽림리(조치원읍 ) 320-1,127.29941728,36.58943343,22,06,29,18
2022-06-30 08:55:24,세종특별자치시 세종시 종촌동 (종촌동 ) 689,127.24680697,36.49946234,22,06,30,08
2022-06-29 22:01:30,세종특별자치시 세종시 보람동 (행정:보람동 ),127.288243,36.47709,22,06,29,22
2022-06-29 11:48:53,세종특별자치시 세종시 도담동 (도담동 ) 580,127.262219,36.517964,22,06,29,11
2022-06-29 22:19:06,세종특별자치시 세종시 연기면 연기리(연기면 ) 506-8,127.276139,36.550055,22,06,29,22
2022-06-30 10:57:38,세종특별자치시 세종시 아름동 (아름동 ) 1363,127.25006239,36.51109881,22,06,30,10
2022-06-29 02:27:17,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍 ) 84-1,127.290714,36.601854,22,06,29,02
2022-06-29 18:00:16,세종특별자치시 세종시 다정동 (다정동 ) 308-12,127.24098829,36.49984913,22,06,29,18
2022-06-29 17:53:06,세종특별자치시 세종시 다정동 (다정동 ) 946,127.24580781,36.49594964,22,06,29,17
2022-06-29 17:50:05,세종특별자치시 세종시 다정동 (다정동 ) 946,127.24602523,36.49598922,22,06,29,17
2022-07-15 11:57:30,세종특별자치시 세종시 금남면 용포리(금남면 ) 135-34,127.28126902,36.465576,22,07,15,11
2022-07-05 18:40:42,세종특별자치시 세종시 대평동 (대평동 ) 77-170,127.28077496,36.46959933,22,07,05,18
2022-07-01 18:03:44,세종특별자치시 세종시 어진동 (도담동 ) 713,127.266011,36.502075,22,07,01,18
2022-07-02 11:08:36,세종특별자치시 세종시 고운동 (고운동 ) 1729-1,127.2342078,36.50455572,22,07,02,11
2022-07-03 21:40:14,세종특별자치시 세종시 나성동 (행정:새롬동 ) 739,127.256201,36.489412,22,07,03,21
2022-07-01 15:07:17,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍 ) 9-1,127.29842786,36.60456635,22,07,01,15
2022-07-05 16:49:25,세종특별자치시 세종시 금남면 발산리(금남면 ) 188-3,127.28616,36.446779,22,07,05,16
2022-07-02 19:35:40,세종특별자치시 세종시 조치원읍 남리(행정:조치원읍 ) 418,127.30125,36.595772,22,07,02,19
2022-07-06 21:55:31,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 1-17,127.3004293,36.6023093,22,07,06,21
2022-07-04 23:05:58,세종특별자치시 세종시 연기면 연기리(행정:연기면 ) 1-60,127.280598,36.547988,22,07,04,23
2022-07-02 16:46:57,세종특별자치시 세종시 나성동 (새롬동 ) 721,127.26184405,36.4798634,22,07,02,16
2022-07-01 10:01:12,세종특별자치시 세종시 다정동 (행정:다정동 ),127.248635,36.494505,22,07,01,10
2022-07-06 13:19:08,세종특별자치시 세종시 새롬동 (행정:새롬동 ) 579,127.251219,36.486922,22,07,06,13
2022-07-06 13:28:50,세종특별자치시 세종시 새롬동 (새롬동 ) 558,127.25075376,36.48715862,22,07,06,13
2022-07-02 14:30:00,세종특별자치시 세종시 아름동 (행정:아름동 ) 816,127.244331,36.520551,22,07,02,14
2022-07-02 17:36:19,세종특별자치시 세종시 조치원읍 서창리(행정:조치원읍 ) 50-9,127.29301733,36.61310009,22,07,02,17
2022-07-08 19:14:06,세종특별자치시 세종시 부강면 부강리(행정:부강면 ) 430-1,127.36576,36.52917,22,07,08,19
2022-07-04 18:56:58,세종특별자치시 세종시 소담동 (행정:소담동 ) 9-220,127.308045,36.48014,22,07,04,18
2022-07-04 08:35:32,세종특별자치시 세종시 한솔동 (한솔동 ) 980,127.25605012,36.47043209,22,07,04,08
2022-07-04 14:23:08,세종특별자치시 세종시 조치원읍 정리(조치원읍 ) 33-5,127.29973851,36.59974228,22,07,04,14
2022-07-05 19:39:58,세종특별자치시 세종시 고운동 (고운동 ) 1038,127.23199528,36.51803803,22,07,05,19
2022-07-04 13:48:08,세종특별자치시 세종시 연기면 누리리(연기면 ) 190-9,127.286417,36.53439,22,07,04,13
2022-07-04 13:33:25,세종특별자치시 세종시 반곡동 (반곡동 ) 760,127.30658177,36.49554833,22,07,04,13
2022-07-02 21:34:10,세종특별자치시 세종시 전의면 유천리(전의면 ) 319-1,127.171082,36.68306,22,07,02,21
2022-07-03 13:35:34,세종특별자치시 세종시 금남면 용포리(금남면 ) 196-28,127.2808439,36.4666271,22,07,03,13
2022-07-03 13:36:53,세종특별자치시 세종시 아름동 (아름동 ) 800,127.24824192,36.52505806,22,07,03,13
2022-07-03 13:37:40,세종특별자치시 세종시 고운동 (고운동 ) 157-21,127.24693159,36.52310953,22,07,03,13
2022-07-07 11:01:23,세종특별자치시 세종시 대평동 (대평동 ) 691,127.2747821,36.4709938,22,07,07,11
2022-07-05 16:23:10,세종특별자치시 세종시 금남면 발산리(금남면 ) 191-1,127.28569829,36.4473231,22,07,05,16
2022-07-04 19:25:05,세종특별자치시 세종시 장군면 봉안리(행정:장군면 ) 201-18,127.2291537,36.50074012,22,07,04,19
2022-07-04 19:08:00,세종특별자치시 세종시 다정동(한솔동) 6-1,127.24853865,36.49570548,22,07,04,19
2022-07-02 18:39:48,세종특별자치시 세종시 다정동 (다정동 ) 964,127.24602439,36.49350836,22,07,02,18
2022-07-08 09:26:44,세종특별자치시 세종시 어진동 (행정:도담동 ) 549,127.262296,36.507392,22,07,08,09
2022-07-08 22:10:34,세종특별자치시 세종시 소담동 (소담동 ) 537,127.29854188,36.48781765,22,07,08,22
2022-07-09 19:06:18,세종특별자치시 세종시 보람동 (보람동 ) 726,127.285216,36.477925,22,07,09,19
2022-07-05 13:41:37,세종특별자치시 세종시 다정동 (행정:다정동 ),127.236775,36.499115,22,07,05,13
2022-07-05 14:00:08,세종특별자치시 세종시 어진동 (도담동 ) 612,127.27447722,36.5055023,22,07,05,14
2022-07-08 00:02:54,세종특별자치시 세종시 대평동 (대평동 ) 266-37,127.27776497,36.47000747,22,07,08,00
2022-07-07 13:25:08,세종특별자치시 세종시 어진동 (행정:도담동 ) 520,127.255636,36.500258,22,07,07,13
2022-07-07 13:40:36,세종특별자치시 세종시 나성동 (행정:새롬동 ) 811,127.261021,36.487909,22,07,07,13
2022-07-07 05:27:32,세종특별자치시 세종시 가람동 (한솔동 ) 762-5,127.2442317,36.47731304,22,07,07,05
2022-07-05 11:14:22,세종특별자치시 세종시 대평동(보람동) 567-5,127.27801946,36.47389128,22,07,05,11
2022-07-07 16:24:50,세종특별자치시 세종시 고운동 (고운동 ) 1729-1,127.234297,36.504822,22,07,07,16
2022-07-04 08:23:30,세종특별자치시 세종시 아름동 (아름동 ) 1373,127.24965454,36.50768611,22,07,04,08
2022-07-04 08:45:44,세종특별자치시 세종시 한솔동 (행정:한솔동 ) 977,127.25529438,36.4743184,22,07,04,08
2022-07-04 17:41:52,세종특별자치시 세종시 조치원읍 신안리(행정:조치원읍 ) 343-5,127.287207,36.617123,22,07,04,17
2022-07-12 16:10:55,세종특별자치시 세종시 다정동(한솔동) 6-1,127.24853865,36.49570548,22,07,12,16
2022-07-05 11:43:44,세종특별자치시 세종시 부강면 부강리(부강면 ) 1007-15,127.36154079,36.53186917,22,07,05,11
2022-07-05 06:36:41,세종특별자치시 세종시 아름동 (아름동 ) 1313,127.24151665,36.51256315,22,07,05,06
2022-07-06 13:15:51,세종특별자치시 세종시 다정동 (행정:종촌동 ),127.240469,36.499754,22,07,06,13
2022-07-05 06:55:09,세종특별자치시 세종시 고운동 (행정:고운동 ) 1729,127.233637,36.504031,22,07,05,06
2022-07-06 13:16:46,세종특별자치시 세종시 다정동 (다정동 ) 50-13,127.24061152,36.49994012,22,07,06,13
2022-07-05 08:24:49,세종특별자치시 세종시 어진동 (도담동 ) 616,127.2723164,36.50169682,22,07,05,08
2022-07-05 14:42:11,세종특별자치시 세종시 연기면 연기리(연기면 ) 397,127.27826426,36.54350114,22,07,05,14
2022-07-07 14:56:46,세종특별자치시 세종시 도담동 (도담동 ) 653,127.26060014,36.51355649,22,07,07,14
2022-07-06 13:26:06,세종특별자치시 세종시 새롬동 (새롬동 ) 558,127.2512267,36.48732909,22,07,06,13
2022-07-08 11:27:47,세종특별자치시 세종시 집현동 (반곡동 ) 889,127.32282001,36.49700221,22,07,08,11
2022-07-09 00:19:41,세종특별자치시 세종시 고운동 (고운동 ) 2077,127.23649773,36.4998637,22,07,09,00
2022-07-08 01:33:57,세종특별자치시 세종시 연서면 월하리(연서면 ) 1160-19,127.2901726,36.5706056,22,07,08,01
2022-07-11 20:20:29,세종특별자치시 세종시 조치원읍 신안리(행정:조치원읍 ) 35-3,127.291547,36.614797,22,07,11,20
2022-07-05 08:25:19,세종특별자치시 세종시 새롬동 (새롬동 ) 616,127.24661831,36.49009427,22,07,05,08
2022-07-08 15:06:06,세종특별자치시 세종시 도담동(도담동) 65-17,127.26450484,36.51320275,22,07,08,15
2022-07-08 01:36:35,세종특별자치시 세종시 연서면 월하리(연서면 ) 155-3,127.29011671,36.57048266,22,07,08,01
2022-07-07 21:03:45,세종특별자치시 세종시 조치원읍 침산리(조치원읍 ) 259-11,127.293499,36.603999,22,07,07,21
2022-07-07 21:27:14,세종특별자치시 세종시 연기면 연기리(행정:연기면 ) 1-60,127.280598,36.547988,22,07,07,21
2022-07-07 21:04:04,세종특별자치시 세종시 나성동 (새롬동 ) 765,127.2568202,36.48966925,22,07,07,21
2022-07-09 22:38:59,세종특별자치시 세종시 고운동 (고운동 ) 1764,127.2363245,36.5020698,22,07,09,22
2022-07-08 12:37:10,세종특별자치시 세종시 연동면 응암리(행정:연동면 ) 358-10,127.356855,36.552918,22,07,08,12
2022-07-07 18:34:35,세종특별자치시 세종시 전동면 청람리(전동면 ) 47,127.23790074,36.66309412,22,07,07,18
2022-07-14 00:23:47,세종특별자치시 세종시 종촌동 (종촌동 ) 680,127.24133913,36.50457578,22,07,14,00
2022-07-12 12:06:34,세종특별자치시 세종시 금남면 용포리(금남면 ) 81-4,127.28011843,36.46055372,22,07,12,12
2022-07-09 21:52:49,세종특별자치시 세종시 도담동 (도담동 ) 853,127.25996,36.512493,22,07,09,21
2022-07-14 00:22:37,세종특별자치시 세종시 종촌동 (종촌동 ) 709,127.241142,36.503813,22,07,14,00
2022-07-07 10:15:02,세종특별자치시 세종시 금남면 황용리(금남면 ) 431-5,127.33340049,36.47450438,22,07,07,10
2022-07-07 10:32:12,세종특별자치시 세종시 도담동(도담동) 115-1,127.26722871,36.50974171,22,07,07,10
2022-07-12 12:21:10,세종특별자치시 세종시 금남면 용포리(행정:금남면 ) 196-14,127.280858,36.466492,22,07,12,12
2022-07-07 10:46:30,세종특별자치시 세종시 고운동 (행정:고운동 ) 1356,127.23227545,36.51455539,22,07,07,10
2022-07-07 13:24:45,세종특별자치시 세종시 조치원읍 상리(행정:조치원읍 ) 159-2,127.30218,36.600829,22,07,07,13
2022-07-08 08:48:30,세종특별자치시 세종시 금남면 발산리(금남면 ) 216-8,127.28485804,36.4528346,22,07,08,08
2022-07-12 08:06:26,세종특별자치시 세종시 도담동 (도담동 ) 848,127.25947935,36.51231758,22,07,12,08
2022-07-07 05:19:42,세종특별자치시 세종시 가람동 (한솔동 ) 758-5,127.24570664,36.47543734,22,07,07,05
2022-07-12 15:01:41,세종특별자치시 세종시 도담동 (도담동 ) 402,127.2592628,36.51407,22,07,12,15
2022-07-09 15:00:39,세종특별자치시 세종시 보람동 (행정:보람동 ),127.286049,36.475174,22,07,09,15
2022-07-12 15:02:29,세종특별자치시 세종시 도담동 (도담동 ) 653,127.259177,36.5145689,22,07,12,15
2022-07-11 10:15:31,세종특별자치시 세종시 해밀동 (행정:해밀동 ) 351-2,127.265245,36.526418,22,07,11,10
2022-07-07 05:16:11,세종특별자치시 세종시 가람동 (한솔동 ) 19-26,127.24961687,36.46632319,22,07,07,05
2022-07-11 13:16:15,세종특별자치시 세종시 새롬동 (행정:새롬동 ),127.254107,36.483895,22,07,11,13
2022-07-08 15:10:58,세종특별자치시 세종시 아름동 (행정:아름동 ) 1276,127.251829,36.513142,22,07,08,15
2022-07-11 10:20:56,세종특별자치시 세종시 연서면 봉암리(연서면 ) 214-3,127.283049,36.563272,22,07,11,10
2022-07-09 05:39:17,세종특별자치시 세종시 부강면 부강리(부강면 ) 989-3,127.36146335,36.53176868,22,07,09,05
2022-07-07 15:00:02,세종특별자치시 세종시 종촌동 (종촌동 ) 673,127.2475737,36.5022415,22,07,07,15
2022-07-09 13:53:32,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍 ) 128-2,127.294297,36.584217,22,07,09,13
2022-07-11 13:13:59,세종특별자치시 세종시 다정동 (행정:다정동 ) 695,127.235664,36.498782,22,07,11,13
2022-07-09 13:46:42,세종특별자치시 세종시 조치원읍 번암리(조치원읍 ) 66-18,127.295516,36.588099,22,07,09,13
2022-07-14 08:34:27,세종특별자치시 세종시 어진동 (도담동 ) 524,127.25595409,36.4987221,22,07,14,08
2022-07-11 18:53:26,세종특별자치시 세종시 부강면 부강리(행정:부강면 ) 970-10,127.363039,36.529946,22,07,11,18
2022-07-09 07:43:59,세종특별자치시 세종시 다정동 (다정동 ) 926,127.25543261,36.49266601,22,07,09,07
2022-07-13 17:40:19,세종특별자치시 세종시 아름동 (아름동 ) 804-1,127.25659103,36.51878432,22,07,13,17
2022-07-11 11:28:18,세종특별자치시 세종시 고운동 (행정:고운동 ) 1715,127.234662,36.505941,22,07,11,11
2022-07-13 21:39:18,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 1-2,127.300794,36.602422,22,07,13,21
2022-07-15 00:38:16,세종특별자치시 세종시 도담동 (행정:도담동 ) 407,127.258468,36.519752,22,07,15,00
2022-07-14 10:59:03,세종특별자치시 세종시 아름동 (아름동 ) 1282,127.24620633,36.516076,22,07,14,10
2022-07-13 09:21:39,세종특별자치시 세종시 한솔동 (행정:한솔동 ) 939,127.25919,36.481904,22,07,13,09
2022-07-14 13:19:47,세종특별자치시 세종시 보람동 (보람동 ) 786,127.28535148,36.47450282,22,07,14,13
2022-07-11 23:49:43,세종특별자치시 세종시 연기면 세종리(연기면 ) 841,127.29591885,36.50052326,22,07,11,23
2022-07-13 09:03:09,세종특별자치시 세종시 반곡동 (행정:반곡동 ) 393-1,127.310741,36.496366,22,07,13,09
2022-07-13 09:04:09,세종특별자치시 세종시 나성동 (새롬동 ) 721,127.262084,36.480103,22,07,13,09
2022-07-14 13:37:51,세종특별자치시 세종시 조치원읍 신안리(조치원읍 ) 542,127.28453354,36.61510761,22,07,14,13
2022-07-12 15:54:52,세종특별자치시 세종시 금남면 두만리(금남면 ) 554-6,127.277491,36.429602,22,07,12,15
2022-07-09 18:22:39,세종특별자치시 세종시 조치원읍 교리(조치원읍 ) 127,127.296438,36.605126,22,07,09,18
2022-07-13 16:50:46,세종특별자치시 세종시 종촌동 (종촌동 ) 669,127.25031184,36.50236393,22,07,13,16
2022-07-13 18:57:07,세종특별자치시 세종시 연서면 쌍전리(연서면 ) 611-1,127.27691174,36.57376528,22,07,13,18
2022-07-13 16:46:23,세종특별자치시 세종시 나성동 (새롬동 ) 260-1,127.262975,36.4881116,22,07,13,16
2022-07-13 19:03:07,세종특별자치시 세종시 연서면 쌍전리(연서면 ) 611-1,127.27691174,36.57376528,22,07,13,19
2022-07-14 23:54:37,세종특별자치시 세종시 대평동 (행정:대평동 ) 269-30,127.27504415,36.46744707,22,07,14,23
2022-07-15 21:49:37,세종특별자치시 세종시 조치원읍 남리(행정:조치원읍 ) 55-1,127.299074,36.596999,22,07,15,21
2022-07-11 18:13:04,세종특별자치시 세종시 금남면 용포리(금남면 ) 326-4,127.27828545,36.4618677,22,07,11,18
2022-07-15 21:40:25,세종특별자치시 세종시 금남면 축산리(금남면 ) 389-1,127.29783544,36.44026647,22,07,15,21
2022-07-10 15:17:02,세종특별자치시 세종시 어진동 (도담동 ) 595,127.26307154,36.49680734,22,07,10,15
2022-07-12 12:46:38,세종특별자치시 세종시 다정동 (다정동 ) 938,127.249081,36.493986,22,07,12,12
2022-07-11 16:18:39,세종특별자치시 세종시 집현동 (행정:반곡동 ) 883-67,127.320518,36.491033,22,07,11,16
2022-07-12 12:28:04,세종특별자치시 세종시 금남면 용포리(금남면 ) 196-14,127.28080035,36.46653662,22,07,12,12
2022-07-13 20:14:39,세종특별자치시 세종시 조치원읍 남리(행정:조치원읍 ) 29-1,127.300905,36.598259,22,07,13,20
2022-07-12 07:21:12,세종특별자치시 세종시 연기면 연기리(행정:연기면 ) 512-1,127.27774999,36.55268333,22,07,12,07
2022-07-12 07:21:43,세종특별자치시 세종시 연기면 보통리(연기면 ) 362-18,127.27822065,36.55305862,22,07,12,07
2022-07-10 18:47:59,세종특별자치시 세종시 다정동 (다정동 ) 964,127.24853449,36.49361862,22,07,10,18
2022-07-10 18:51:26,세종특별자치시 세종시 다정동 (다정동 ) 939,127.24854935,36.49377204,22,07,10,18
2022-07-12 16:52:48,세종특별자치시 세종시 도담동 (도담동 ) 407,127.25769874,36.51903473,22,07,12,16
2022-07-10 19:23:43,세종특별자치시 세종시 어진동 (도담동 ) 554,127.2679314,36.50683325,22,07,10,19
2022-07-13 16:48:29,세종특별자치시 세종시 나성동 (행정:새롬동 ) 260-1,127.263113,36.488121,22,07,13,16
2022-07-12 15:27:11,세종특별자치시 세종시 부강면 부강리(행정:부강면 ) 504-11,127.36724,36.52523,22,07,12,15
2022-07-13 22:26:15,세종특별자치시 세종시 새롬동 (새롬동 ) 556,127.24895362,36.48816379,22,07,13,22
2022-07-11 10:32:49,세종특별자치시 세종시 연서면 봉암리(연서면 ) 210-14,127.28297603,36.56317277,22,07,11,10
2022-07-13 23:18:36,세종특별자치시 세종시 보람동(보람동) 623-10,127.29291915,36.48098807,22,07,13,23
2022-07-13 19:14:10,세종특별자치시 세종시 장군면 하봉리(장군면 ) 10-1,127.19956926,36.49180356,22,07,13,19
2022-07-15 08:40:54,세종특별자치시 세종시 어진동 (행정:도담동 ) 503,127.258773,36.507281,22,07,15,08
2022-07-13 14:37:14,세종특별자치시 세종시 종촌동 (종촌동 ) 674,127.24670901,36.50253479,22,07,13,14
2022-07-16 05:07:08,세종특별자치시 세종시 소정면 소정리(소정면 ) 35-6,127.15866656,36.72028233,22,07,16,05
2022-07-16 05:09:26,세종특별자치시 세종시 소정면 소정리(소정면 ) 36-8,127.15830577,36.72039686,22,07,16,05
2022-07-15 09:09:22,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍 ) 92,127.29638,36.592605,22,07,15,09
2022-07-14 23:17:56,세종특별자치시 세종시 조치원읍 서창리(행정:조치원읍 ) 169-1,127.290878,36.607696,22,07,14,23
2022-07-15 19:08:57,세종특별자치시 세종시 아름동 (아름동 ) 1357,127.24911874,36.51107912,22,07,15,19
2022-07-14 18:00:41,세종특별자치시 세종시 조치원읍 남리(조치원읍 ) 398,127.302296,36.595212,22,07,14,18
2022-07-15 20:30:25,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 11-1,127.29716273,36.60098226,22,07,15,20
2022-07-18 17:46:19,세종특별자치시 세종시 어진동 (행정:도담동 ) 524,127.256424,36.499425,22,07,18,17
2022-07-14 19:10:34,세종특별자치시 세종시 금남면 영치리(금남면 ) 382-1,127.3115498,36.4510703,22,07,14,19
2022-07-15 11:59:50,세종특별자치시 세종시 보람동 (보람동 ) 806,127.28307132,36.47383466,22,07,15,11
2022-07-15 09:55:49,세종특별자치시 세종시 어진동 (행정:도담동 ) 673,127.260839,36.494012,22,07,15,09
2022-07-15 19:48:16,세종특별자치시 세종시 어진동 (행정:도담동 ) 670,127.262382,36.495768,22,07,15,19
2022-07-16 08:08:31,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍 ),127.299547,36.589328,22,07,16,08
2022-07-15 07:51:16,세종특별자치시 세종시 전의면 신정리(전의면 ) 622,127.21885169,36.69865019,22,07,15,07
2022-07-15 18:59:40,세종특별자치시 세종시 소담동 (소담동 ) 590,127.3020995,36.48129604,22,07,15,18
2022-07-15 18:16:55,세종특별자치시 세종시 집현동 (반곡동 ) 785-410,127.31830479,36.48498828,22,07,15,18
2022-07-18 08:30:59,세종특별자치시 세종시 장군면 금암리(장군면 ) 산8,127.23193019,36.45749123,22,07,18,08
2022-07-18 08:14:35,세종특별자치시 세종시 장군면 금암리(장군면 ) 31-22,127.22987469,36.45574001,22,07,18,08
2022-07-18 21:35:34,세종특별자치시 세종시 소담동(소담동) 9-173,127.30048989,36.48355675,22,07,18,21
2022-07-20 06:28:43,세종특별자치시 세종시 산울동 (해밀동 ) 265-8,127.25749388,36.52620585,22,07,20,06
2022-07-18 15:00:37,세종특별자치시 세종시 조치원읍 침산리(조치원읍 ) 105-2,127.29449004,36.60277296,22,07,18,15
2022-07-18 19:30:34,세종특별자치시 세종시 집현동 (행정:반곡동 ) 883-139,127.318911,36.484958,22,07,18,19
2022-07-15 21:12:08,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍 ) 282-4,127.288947,36.600507,22,07,15,21
2022-07-16 22:38:02,세종특별자치시 세종시 나성동 (새롬동 ) 747,127.258093,36.486079,22,07,16,22
2022-07-15 17:10:22,세종특별자치시 세종시 금남면 발산리(행정:금남면 ) 342-1,127.2763,36.459675,22,07,15,17
2022-07-19 15:37:29,세종특별자치시 세종시 나성동 (새롬동 ) 763,127.2568327,36.4902896,22,07,19,15
2022-07-15 16:52:35,세종특별자치시 세종시 나성동 (행정:새롬동 ) 740,127.256385,36.488783,22,07,15,16
2022-07-15 07:09:20,세종특별자치시 세종시 금남면 도암리(금남면 ) 586-7,127.2696269,36.4387697,22,07,15,07
2022-07-19 15:27:23,세종특별자치시 세종시 조치원읍 상리(조치원읍 ) 152-14,127.302083,36.601374,22,07,19,15
2022-07-16 00:07:12,세종특별자치시 세종시 한솔동 (한솔동 ) 949,127.25969191,36.47733395,22,07,16,00
2022-07-16 00:11:51,세종특별자치시 세종시 한솔동 (한솔동 ) 1250,127.259574,36.477023,22,07,16,00
2022-07-16 11:08:13,세종특별자치시 세종시 어진동 (행정:도담동 ) 552,127.263915,36.508093,22,07,16,11
2022-07-20 09:36:55,세종특별자치시 세종시 조치원읍 남리(행정:조치원읍 ) 48-1,127.297658,36.597216,22,07,20,09
2022-07-18 12:15:46,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍 ) 105-2,127.2945125,36.60278206,22,07,18,12
2022-07-21 01:53:42,세종특별자치시 세종시 종촌동(도담동) 239-1,127.24401995,36.50006336,22,07,21,01
2022-07-16 14:14:52,세종특별자치시 세종시 어진동 (행정:도담동 ) 554,127.266134,36.507448,22,07,16,14
2022-07-22 21:07:05,세종특별자치시 세종시 조치원읍 서창리(조치원읍 ) 50-9,127.29303188,36.61308563,22,07,22,21
